"id","name","description","manufacturer","price"
"http://www.google.com/base/feeds/snippets/18190434268931466210","encore inc registry mechanic","how smooth does your computer run? registry mechanic will safely scan clean repair and optimize the windows registry with a few simple mouse clicks. system requirements: windows® 98se/me/2000 sp4/xp (home and pro) sp1³ p",,25.49
"http://www.google.com/base/feeds/snippets/9426718267663314434","adobe illustrator cs3 upgrade for mac","system requirements powerpc g4 or g5 or intel core processor mac os x v10.4.8 512mb ram (1gb recommended) 2.5gb free hard-disk space (additional space required during installation) 1024 x 768 display resolution with 16-bit video card dvd-rom drive ...",,206.99
"http://www.google.com/base/feeds/snippets/18172308291108986699","phillip keveren disney's the little mermaid/beauty and the beast","1. fathoms below 2. daughters of triton 3. part of your world 4. under the sea 5. part of your world reprise 6. poor unfortunate souls 7. les poissons 8. kiss the girl 9. belle 10. belle reprise 11. gaston 12. gaston reprise 13. be our guest 14. ...",,23.59
"http://www.google.com/base/feeds/snippets/9250111493808447085","jungle software gorilla student 4.0 film production","power pc© g3 or intel processor 256mb ram 512mb recommended 400mb available hard disk space macintosh os x 10.2 and above monitor capable of 1024x768 screen resolution",,179.99
"http://www.google.com/base/feeds/snippets/18171290245464117932","topics entertainment instant play guitar deluxe v2.0",,,31.06
"http://www.google.com/base/feeds/snippets/9342175169264415955","iplaymusic beginner guitar lessons mac","system requirements: macintosh computer with a powerpc g4 powerpc g5 or intel core processor 733 mhz or faster 512 mb ram garageband 3 or later required to use the included garageband projects mac os x v10.3.9 or v10.4.3 or later v10.4.4 ...",,44.95
"http://www.google.com/base/feeds/snippets/18169579040109794438","sos aggregation company vw - gti racer - topware interactive","gti racer offers the ability to race in new and vintage vw cars from the past providing an amazing racing experience for both the novice and avid gamer.",,8.44
"http://www.google.com/base/feeds/snippets/9484979283744840884","adobe cs3 web premium upsell","system requirements powerpc g4 or g5 or intel core processor mac os x v10.4.8 java runtime environment 1.5 1gb ram 7gb free hard-disk space (additional space required during installation) 1024 x 768 display resolution with 16-bit video card dvd-rom ...",,1434.99
"http://www.google.com/base/feeds/snippets/18197889323079921411","onone software qx-tools pro 7 - upgrade",,,69.17
"http://www.google.com/base/feeds/snippets/18197395096552763123","robert thies cecilia tsan yamaha sonatas for cello - (for cd-compatible modules)","this outstanding classical collection contains three movements each for two pieces from germanic masters: beethoven's sonata for piano and cello in a op. 69 and brahms' sonata for piano and cello in e minor op. 38 beautifully performed by pianist ...",,29.4
"http://www.google.com/base/feeds/snippets/18195210518723634061","encore inc adventure workshop preschool-1st grade 8th edition","introduce your child to an exciting on-screen learning environment brimming with award-winning adventures that will build essential skills while having fun. introduce your child to an exciting on-screen learning environment brimming with award-winni",,17.1
"http://www.google.com/base/feeds/snippets/18193029816022267774","judy garland yamaha judy garland - the best of the capitol masters: the london sessions - smart pianosoft","this innovative software series enables your disklavier mark iii piano to perform with the world's most popular cds! using yamaha's pianosmart technology this companion diskette will magically empower your disklavier mark iii to accompany the ...",,22.13
"http://www.google.com/base/feeds/snippets/18221397831011266279","hal leonard corporation basic guitar & string set up - starter series dvd","this fun and informative beginning dvd will teach you everything you need to know to keep your new guitar in great playing condition! guitar institute of technology instructor tom kolb demonstrates step-by-step: ? the parts of the electric an",,6.14
"http://www.google.com/base/feeds/snippets/18218179486432733451","judy collins steve bach yamaha judy collins - judith - smart pianosoft","this innovative software series enables your disklavier mark iii piano to perform with the world's most popular cds! using yamaha's pianosmart technology this companion diskette will magically empower your disklavier mark iii to accompany the ...",,14.86
"http://www.google.com/base/feeds/snippets/9757350103424139605","micromat podlock ipod utility software","system requirements: a macintosh running mac os x 10.3 or greater. an ipod.",,39.99
"http://www.google.com/base/feeds/snippets/9526578983773698753","adobe premiere pro cs3","multicore intel® processor (adobe® onlocation? cs3 is a windows application that may be used on macintosh using boot camp and windows sold separately) mac os x v.10.4.9 1gb of ram for dv; 2gb of ram for hdv and hd 10gb of available hard-disk space ...",,825.99
"http://www.google.com/base/feeds/snippets/18218026817519050250","individual software inc bookkeeper 2008 (us pos)",,,37.19
"http://www.google.com/base/feeds/snippets/9647142668602200141","adobe cs3 flash professional upgrade","system requirements 1ghz or faster powerpc g4 or g5 or intel core processor mac os x v10.4.8 512mb ram (1gb recommended) 2.5gb free hard-disk space (additional space required during installation) 1024 x 768 display resolution with 16-bit video card ...",,205.99
"http://www.google.com/base/feeds/snippets/18205002084046387310","strategy first inc. culpa innata",,,37.82
"http://www.google.com/base/feeds/snippets/18055289311900407768","allume systems inc poser figure artist","figure artist allows artists and graphic designers to draw learn and explore the human figure and poses of the human body. system requirements: windows 2000 or xp. mac os x 10.2 or later.",,92.51
"http://www.google.com/base/feeds/snippets/11063455580387217522","netopia timbuktu pro for mac single license","product datasheet [pdf: 2.1mb]",,97.99
"http://www.google.com/base/feeds/snippets/18066386301399841327","topics entertainment instant immersion spanish advanced audio","yearning for the yucatan? going back to baja? now intermediate-level spanish speakers can take their fluency to the next level with instant immersion spanish advanced on 8 compact discs.",,12.05
"http://www.google.com/base/feeds/snippets/18068049541638624782","happy traum homespun fingerstyle arrangements for hymns spirituals and sacred songs - dvd one","here are some of america's favorite songs of spirit and faith from the folk and blues tradition specially arranged for beginning and intermediate fingerstyle guitarists. each song can be played as simple accompaniment for singing or as a more ...",,22.13
"http://www.google.com/base/feeds/snippets/11095209417717978147","vivendi blizzard world of warcraft","mac system os x 10.3.5 os: ? 933 mhz or higher g4 or g5 processor ? 512 mb ram or higher; ddr ram recommended ? ati or nvidia video hardware with 32 mb vram or more ? 4 gb or more of available hard drive space ? macos x 10.3.5 or newer ? 56k or ...",,24.99
"http://www.google.com/base/feeds/snippets/18073883319223617218","sage (ptree) premium accounting for manufacturing 2007 multi-user","peachtree by sage premium accounting for manufacturing 2007 multi-user value pack provides 5-named user access with screen-level access control advanced accounting and analysis tools and manufacturing-specific reports. premium features include ...",,1180.37
"http://www.google.com/base/feeds/snippets/18075834302992956378","fred sokolow hal leonard corporation fretboard roadmaps - instructional dvd for guitar","no matter what style of guitar you play you will love this dvd! this dvd helps viewers think like musicians. using familiar tunes fred sokolow teaches the movable fretboard patterns all the pros use. guitarists will learn how to solo and play ...",,12.68
"http://www.google.com/base/feeds/snippets/18080236342166120371","imagination international corp live bingo","gone are the days of mom and dad missing their chance at bingo to pull numbers out of a bag! now the whole family can play along with live bingo the only interactive dvd game featuring this classic family activity. let live bingo's exciting sound ...",,10.86
"http://www.google.com/base/feeds/snippets/11228461516942140483","emc insignia retrospect workgroup 6","click here to download the pdf datasheet. system requirements: backup system requirements for retrospect server mac os 9 mac os x or mac os x server 10.1.5 or later* 256 mb of ram (512 mb recommended) hard disk with at least 200 mb free network ...",,349.99
"http://www.google.com/base/feeds/snippets/18089023914130738551","avanquest usa llc system care professional","system care professional is a comprehensive collection of essential pc utilities designed to maintain and protect your pc to keep it running just like the day you bought it. system care professional eliminates the hassles of setting up managing and ...",,43.32
"http://www.google.com/base/feeds/snippets/18097036016943613075","punch software pro home design suite",,,61.8
"http://www.google.com/base/feeds/snippets/18098105062685346370","brent mills yamaha selections from a chorus line","brent mills arranges and plays eight selections from this ?singular sensation? by marvin hamlisch and edward kleban. includes the smash hit songs ?one? and ?what i did for love? from this enduring musical masterpiece p",,25.77
"http://www.google.com/base/feeds/snippets/18103362119052725970","victory multimedia wordweb deluxe","a word game based around super-intelligent spiders and the webs they?ve created you have to link letters to form words and sweep the webs away. you can earn tokens and use the letter pool to spell your own words use bonus tiles to earn more points ...",,16.42
"http://www.google.com/base/feeds/snippets/18105761375553744131","school zone interactive vocabulary puzzles 1 on track software","vocabulary puzzles 1 helps children recognize pronounce and spell words. engaging activities games and animated rewards make this electronic workbook a great way to learn! system requirements: windows®: microsoft® windows® 9",,9.45
"http://www.google.com/base/feeds/snippets/18107239556630917796","steinberg software cubase se 3.0 - educational edition","midi sequencing vst system link rewire and 48 tracks of 24-bit 96k audio utilizing the latest 3.0sx engine. new interface and several midi and audio enhancments. (includes steinberg key.)",,145.73
"http://www.google.com/base/feeds/snippets/18113699401844993243","sony media software photo go (with $5 mir)","photo go? is the fun easy way to organize edit and share your digital photos. if your digital photo collection is growing out of control photo go? software can get you organized. photo go automatically imports pictures stored on your",,19.66
"http://www.google.com/base/feeds/snippets/18114452592641877631","hal leonard musicmaker","with musicmaker you can play 15 pop hits today even if you have no music background! this unique cd-rom gives you five options: one key play ? tap out the timing to play the melody along with a backing track; jamtrax? ? play any key an",,22.13
"http://www.google.com/base/feeds/snippets/18135578158357182921","topics entertainment snap! hair styler studio","try on the new look you've always wanted! snap a digital photo of yourself then unleash your imagination with this virtual beauty salon. experiment with hairstyles makeup eyewear jewelry and more! system requirements: for windows: <l",,3.44
"http://www.google.com/base/feeds/snippets/18141440313618559567","freeverse software toysight gold","toysight is set of cool games and toys to play using your isight? or similar firewire camera. using a system of object and motion detection to track your position toysight allows you to control buttons sliders and perform gestures on the screen pu",,21.23
"http://www.google.com/base/feeds/snippets/17980515896773262664","david grier homespun video bluegrass guitar","three-time winner of international bluegrass association's ?guitar player of the year ? david grier is a rising star in the world of the acoustic guitar. here he analyzes his breathtaking technique and takes apart some of his signature tunes f",,22.13
"http://www.google.com/base/feeds/snippets/10713659865788525116","symantec norton anti-virus v.10 mac","mac os 10.3.x or higher",,64.99
"http://www.google.com/base/feeds/snippets/17968728254338011938","rob mullins yamaha welcome to planetmullins! - pianosoft plus audio","this disk features nine original tunes composed and played on piano by grammy-nominated contemporary jazz master rob mullins. joining him are greg vail on sax lamont peoples on drums and andre berry on bass. tunes include: schroeder meets basie ? e",,29.4
"http://www.google.com/base/feeds/snippets/10719377059258538369","adobe premiere pro cs3 academic","multicore intel® processor (adobe® onlocation? cs3 is a windows application that may be used on macintosh using boot camp and windows sold separately) mac os x v.10.4.9 1gb of ram for dv; 2gb of ram for hdv and hd 10gb of available hard-disk space ...",,339.99
"http://www.google.com/base/feeds/snippets/17993944573849708480","yamaha theme from sabrina (piano solo) - (for xg-compatible modules)","available in various notation styles this series features sheet music and a diskette of midi files playable on all xg-compatible instruments.",,6.14
"http://www.google.com/base/feeds/snippets/17982318849719467269","viva media llc riding academy: jump & ride","with this great software players will be able to experience realistic horse back racing. there are 12 action packed steeplechase courses and 6 different fredily horse to chose from. system requirements: win: 400mhz pemtium pc ii 128 mb ram",,17.55
"http://www.google.com/base/feeds/snippets/18000939542340526750","encore inc printmaster gold v 17.0","printmaster® gold version 17 features thousands of images and ideas to help you design everything from basic greeting cards to ipod skins full stationery sets and seasonal decorations. system requirements: windows® 98se/me/2000 sp",,17.1
"http://www.google.com/base/feeds/snippets/10827782844634609439","feral interactive ford racing 2 for os x","minimum system requirements (macintosh) ? mac os 10.2 ? powerpc g3/g4 800 mhz ? 256 mb ram ? hardware accelerated 3d graphics card with 32 mb vram ? dvd drive ? 250 mb free hard disk space ? mouse and keyboard ? quicktime 6 recommended system ...",,24
"http://www.google.com/base/feeds/snippets/17993980055732323123","whitney houston tad sisler yamaha whitney houston - smart pianosoft","this innovative software series enables your disklavier mark iii piano to perform with the world's most popular cds! using yamaha's pianosmart technology this companion diskette will magically empower your disklavier mark iii to accompany the ...",,14.86
"http://www.google.com/base/feeds/snippets/10849068506859926430","apple ilife '06","system requirements * macintosh computer with a powerpc g4 powerpc g5 or intel core processor; 733mhz or faster for idvd * 256mb of ram 512mb recommended * mac os x v10.3.9 or v10.4.3 or later; v10.4.4 recommended * itunes 6.0.2 and quicktime ...",,79.99
"http://www.google.com/base/feeds/snippets/18003213870869015246","sega of america inc sonic mega collection","loaded with hyper-speed ring collecting fun sonic mega collection plus? features sonic's early adventures that turned the blue dude with a 'tude into one of the first video game superstars. both long time fanatics and newcomers to the series",,17.55
"http://www.google.com/base/feeds/snippets/10851688356333529622","jungle software gorilla standard 4.0 film production","power pc© g3 or intel processor 256mb ram 512mb recommended 400mb available hard disk space macintosh os x 10.2 and above monitor capable of 1024x768 screen resolution",,269.99
"http://www.google.com/base/feeds/snippets/18001016946561742173","tom kolb star licks modes for the lead guitarist","modes for the lead guitarist features tom kolb one of rock's most talented musicians and an instructor at the world renowned guitar institute of technology presenting an in depth study of modes. he takes you step by step through major and minor ...",,7.6
"http://www.google.com/base/feeds/snippets/10902155796053790562","checkmark multiledger 6.0","system requirements: ? 10 mb available disk space ? 5 mb ram ? power pc running os 8.6 or higher (includes imacs g3s g4s etc) ? runs natively on os x ? cd-rom drive product datasheet (pdf: 204kb)",,299.99
"http://www.google.com/base/feeds/snippets/18014351345232205148","simply magazine finance your business",,,3.1
"http://www.google.com/base/feeds/snippets/10939909441298262260","apple ilife '06 family pack","system requirements macintosh computer with a powerpc g4 g5 or intel core duo processor; 733mhz or faster required for idvd 256mb of ram; 512mb recommended mac os x v10.3.9 or mac os x v10.4.3 or later; mac os x v10.4.4 recommended itunes 6.0.2 and ...",,99.99
"http://www.google.com/base/feeds/snippets/18011289804558195936","dreamcatcher interactive wanted - wild willy west","saddle-up for one terrific adventure! take on the role of fenimore fillmore as you confront the wealthy powerful and evil john starek who has been threatening the local townspeople into selling him their land by whatever means necessary. in this w",,17.55
"http://www.google.com/base/feeds/snippets/18029245320668853953","microvision development webexpress","webexpress gets you started with dozens of customizable templates so you can create professional looking web sites and be up on the web instantly. take orders right from your web site and sell products globally. post product information upcoming ...",,57.52
"http://www.google.com/base/feeds/snippets/10956401022937572078","fogware hyb art dvd","works with ipod 5g & ipod nano windows: windows® 2000 or xp dvd drive itunes 7 or later quicktime 7.1.1 or later. no installation necessary. mac: mac os x dvd drive itunes 7 or later quicktime 7.1.1 or later. no installation necessary.",,21.99
"http://www.google.com/base/feeds/snippets/18016868271077141193","yamaha the hits of elton john","the all music guide calls elton john ?the single most successful pop artist of the '70s.? certainly since then this prolific artist hasn't rested on his laurels. this wonderful collection features 13 big hits that span his three-decade",,25.77
"http://www.google.com/base/feeds/snippets/18047353813613537344","roy book binder homespun blues by the book - two-dvd set","roy's firsthand knowledge of the great piedmont-style players makes these dvds a must for anyone who loves traditional blues. he demonstrates a wide variety of chords right- and left-hand patterns licks and much more! songs: black dog blues ? hesit",,36.67
"http://www.google.com/base/feeds/snippets/18046511712294457433","emedia music corp emedia guitar basics","a fun way to learn acoustic or electric guitar at your own pace. songs and exercises are accompanied by full-motion videos. the easiest way to get started! over 20 songs over 40 lessons automatic tuner animated fretboard 20-chord dictionary ...",,16.64
"http://www.google.com/base/feeds/snippets/18054567164113625813","abacus usa/world extreme landscapes bundle",,,38.43
"http://www.google.com/base/feeds/snippets/18054044446992797470","star licks playing in the style of the fender telecaster greats","acclaimed la guitarist and songwriter troy dexter discusses the classic telecaster sound pick-up configuration and body style and looks at the artists that have unlocked its secrets. he breaks down the signature riffs of james burton and steve ...",,14.86
"http://www.google.com/base/feeds/snippets/7898902077337932386","corel painter x","system requirements mac os x (version 10.3.9 or higher with latest revision applied) macintosh® computer with a 700 mhz or faster power pc® g4 power pc g5 or intel® processor 256 mb of ram (512 mb recommended) mouse or tablet 24-bit color display ...",,395.99
"http://www.google.com/base/feeds/snippets/17943553623332924825","csdc more brain games - on hand software","challenge your neurons? to fun more brain games is an outrageously challenging collection of games that will entertain you and stimulate your brain for hours. this bundle of captivating games provides hundreds of levels and multiple levels o",,7.17
"http://www.google.com/base/feeds/snippets/7882287499485291732","microsoft windows vista ultimate retail no open box returns","system requirements pc with pentium 1 ghz 32-bit (x86) or 64-bit (x64) processor 1 gb of ram or more recommended 40 gb of available hard-disk space and requires an additional 15 gb of available hard-disk space. graphics process unit windows aero ...",,399.99
"http://www.google.com/base/feeds/snippets/17943895287006074116","encore inc registry mechanic 6.0",,,25.49
"http://www.google.com/base/feeds/snippets/17936351408567096042","csdc macdrive 7 for windows - mediafour corp.","share files between mac disks and windows. macdrive turns windows pcs and intel-based macs running boot camp into cross-platform file sharing powerhouses giving them the ability to open edit and save files from mac disks. with macdrive ther",,39.61
"http://www.google.com/base/feeds/snippets/7795796130761039507","adobe cs3 design standard academic","system requirements powerpc g4 or g5 or intel core processor mac os x v10.4.8 java runtime environment 1.5 1gb ram 5.3gb free hard-disk space (additional space required during installation) 1024 x 768 display resolution with 16-bit video card ...",,385.99
"http://www.google.com/base/feeds/snippets/17939626833908573527","encore inc math advantage 2008","math advantage? 2008 was specially developed to supplement classroom curriculum by including great award-winning content that support state standards. in-depth lessons with sample problems and questions teach reinforce and track student pr",,33.89
"http://www.google.com/base/feeds/snippets/17922830512683848229","csdc route 66 route canada (french)","door to door route planning for canada and the us. over 4000000 points-of-interest more than 11500000 kilometers of road over 75000000 house numbers over 6500000 streets gps-compatible multi-lingual user interface",,35.98
"http://www.google.com/base/feeds/snippets/17929015084252910731","pete huttlinger john denver homespun video learn to play the songs of john denver - dvd","john denver was one of the most beloved figures in the history of american popular music. pete huttlinger was john's lead guitarist from 1994 until his tragic death in 1997 accompanying him on world tours grammy-winning recordings and tv specials. ...",,22.13
"http://www.google.com/base/feeds/snippets/7744548491761569898","sims 2 open for business","system requirements: requires the full version of the sims 2 for mac os x to play. operating system: mac os x 10.3.9 or later cpu processor: powerpc g4/g5 or intel chipset cpu speed: 1.2ghz or faster memory: 256 mb or higher (512 mb recommended) ...",,34.99
"http://www.google.com/base/feeds/snippets/17912008393982022796","rosemary clooney yamaha rosemary clooney - white christmas - smart pianosoft","19 songs: the christmas song ? have yourself a merry little christmas ? winter wonderland ? rudolph the red-nosed reindeer ? white christmas ? and more.",,18.5
"http://www.google.com/base/feeds/snippets/7744305702477366904","aspyr lego star wars","system requirements: operating system: mac os x 10.3.8 or later cpu processor: powerpc g4/g5 cpu speed: 1.2ghz or faster memory: 512mb ram hard disk space: 2gb free disk space video card (ati): radeon 9000 video card (nvidia): geforce fx5200 video ...",,29.99
"http://www.google.com/base/feeds/snippets/17919905528679711200","grisoft avg anti-virus & anti-spyware","avg knows that you didn't buy your pc to run security software. that is why avg is designed to use the the least amount of your pc's resources while offering you rock-solid protection against the latest internet threats. system requirements",,32.29
"http://www.google.com/base/feeds/snippets/8056776198231015744","phase one capture one le","camera support for capture one le: canon 1ds mkii / 1d mkii / 1d mkii n /1ds / 1d / 5d / 20d / 10d / 300d / 350d / d60 / d30 / pro 1 / g6 / g5 / g3 / g2 konica minolta alpha 7 d / maxxum 7 d / dynax 7 d / alpha 5 d / maxxum 5 d / dynax 5 d / a1 / a2 ...",,76.99
"http://www.google.com/base/feeds/snippets/17967900865986277130","encore inc family tree maker version 16 collectors edition","with family tree maker version 16 (collector's edition) you can access more than 5 billion records through ancestry.com as you research your family's history. the best-selling genealogy program for 15 straight years family tree maker lets you ac",,85.07
"http://www.google.com/base/feeds/snippets/8050920942672245174","aspyr sims 2 university expansion pack","system requirements: requires the full version of the sims 2 for mac os x to play operating system: mac os x 10.3.9 or later cpu processor: powerpc g4/g5 cpu speed: 1.2ghz or faster memory: 256 mb or higher (512 mb recommended) hard disk space: 2gb ...",,35.99
"http://www.google.com/base/feeds/snippets/17968298628852725736","paul mehling django reinhardt homespun learn to play django-style gypsy jazz guitar - dvd one - rhythm","the driving style pioneered by django reinhardt and other gypsy players became one of the dominant sounds in jazz during the 1930s and '40s. starting with basic four-to-the-bar comping and damping paul takes you through a variety of accompaniment ...",,22.13
"http://www.google.com/base/feeds/snippets/8042583218932085904","adobe cs3 web standard upsell","system requirements powerpc g4 or g5 or intel core processor mac os x v10.4.8 java runtime environment 1.5 1gb ram 4.5gb free hard-disk space (additional space required during installation) 1024 x 768 display resolution with 16-bit video card ...",,819.99
"http://www.google.com/base/feeds/snippets/17966566453322835928","re:launch bryce 6","bryce 6 is the ideal 3d software addition to your image-editing toolbox. it gives creators the ability to work faster and create more realistic environments than ever before. place your characters directly into your bryce 6 scenes and have them walk ...",,94.94
"http://www.google.com/base/feeds/snippets/17967569973770560353","school zone interactive flash action addition & subtraction","addition/subtraction flash action transforms flash cards into exciting learning games. children compete against the clock or another player as they play for speed and accuracy. system requirements: pc: microsoft® windows 95/98 o",,8.8
"http://www.google.com/base/feeds/snippets/7972469902462196789","adobe cs3 after effects upgrade","system requirements powerpc® g4 or g5 or multicore intel processor mac os x v.10.4.9 1gb of ram for dv; 2gb of ram for hdv and hd 500mb of available hard-disk space plus 2gb of space for optional content (additional free space required during ...",,306.99
"http://www.google.com/base/feeds/snippets/17956725325082284641","nova development corp art explosion 600000 images","art explosion is the brand that computer users everywhre keep coming back to again and again. and for good reason. art explosion products are well-known for unparalleled variety and the highest possible quality. and they offer the kind of truly ...",,72.86
"http://www.google.com/base/feeds/snippets/7937630813831495909","apple aperture v 1.5 photo editing","what's in the box application content and tutorial dvds printed and electronic documentation minimum system requirements power mac g5 with 1.8ghz or faster powerpc g5; 17- or 20-inch imac g5 with 1.8ghz or faster powerpc g5; or 15- or 17-inch ...",,299.99
"http://www.google.com/base/feeds/snippets/17962667015870936885","topics entertainment instant immersion german 2.0","business trip to berlin? holiday in hamburg? from munich to munster now you can join the conversation with instant immersion german v2.0 the dynamic 5-disc language learning system on cd-rom. system requirements: pc: windows 98",,17.55
"http://www.google.com/base/feeds/snippets/7928295573107692065","x-plane 8 dlx mac os x graphic sim","system requirements cpu: powermac g4 or g5 1ghz+ ram: 1 gb disk space: 60gb optical: dvd 3-d card: opengl vram: 32mbs monitor: 1024x768+ joystick/yoke: usb",,56.99
"http://www.google.com/base/feeds/snippets/17951950195444365601","peter erskine trio hudson music peter erskine trio - live at jazz baltica","peter erskine is recognized throughout the world as one of the most creative and expressive drummers playing in any style of music. live at jazzbaltica features the peter erskine trio with pianist john taylor and bassist palle danielsson. recorded",,14.86
"http://www.google.com/base/feeds/snippets/7928058720709111960","adobe photoshop cs3 extended for mac","system requirements powerpc g4 or g5 or intel core processor mac os x v10.4.8 512mb ram 64mb vram 2gb free hard-disk space (additional space required during installation) 1024 x 768 display resolution with 16-bit video card dvd-rom drive internet or ...",,935.99
"http://www.google.com/base/feeds/snippets/17956249157120493393","intuit inc quickbooks premier edition 2007 5 user","quickbooks: premier edition 2007 offers industry-specific and business planning tools tailored to your business type along with saving you time on routine accounting tasks premier makes it simple to monitor business performance build forecasts and ...",,1309.31
"http://www.google.com/base/feeds/snippets/7415156197197389350","apple iwork '06 family pack","minimum system requirements macintosh computer with 500mhz or faster powerpc g4 or g5 processor or intel core duo processor mac os x 10.3.9 or 10.4.3 or later 3gb of available disk space 256mb of ram minimum; 512mb recommended 32mb or more video ...",,99.99
"http://www.google.com/base/feeds/snippets/17878975434909198145","susteen inc datapilot cell phone data transfer suite universal","cell phone data transfer suite software with universal usb cable for motorola sony eriksson sanyo lg nokia and samsung. system requirements: pentimum 100 mhz or higher cpu 32 mb minimum ram 60 mb of free hdd space 800x600 or higher resolut",,67.94
"http://www.google.com/base/feeds/snippets/17872821788401002421","warner home video - games hospital tycoon","exclusively on pc manage and maintain the hospital. make sure the patients get cured and thestaff are kept happy. do you have what it takes?",,26.33
"http://www.google.com/base/feeds/snippets/17871729840721789776","ca internet security suite plus 2008 w/$10000 warranty",,,92.2
"http://www.google.com/base/feeds/snippets/17870582886065818925","hal leonard rachmaninoff piano concerto no. 2 in c minor op. 18","includes: adagio sostenuto ? allegro scherzando ? moderato.",,25.77
"http://www.google.com/base/feeds/snippets/17853905518738313346","the richard friedman trio motown hits - *(for the tg-100)*","1. get ready 2. my girl 3. i can't help myself (sugar pie honey bunch)/dancing in the streets 4. ooh baby baby 5. i heard it through the grapevine 6. my guy/how sweet it is (to be loved by you) 7. for once in my life/signed sealed delivered (i'm ...",,25.77
"http://www.google.com/base/feeds/snippets/7343246322110859505","berlitz french premier language learning","system requirements: macintosh os x 10.2.8 or later macintosh g3 or faster or intel® - based macintosh 128 mb ram cd-rom drive windows windows 98 2000 me or xp pentium® 166 mhz or faster 256 mb ram 800 x 600 display cd-rom drive sound card and ...",,39.99
"http://www.google.com/base/feeds/snippets/17846711186532338786","simply put software llc mozy 3.0","mozy remote backup is a simple automatic and secure way of backing up your important files to a secure offsite facility including: digital music digital photos email financial files and more and recovering them via an internet connection. inc",,43.3
"http://www.google.com/base/feeds/snippets/7739419455751524618","microsoft windows xp pro sp2 retail",,,299.99
"http://www.google.com/base/feeds/snippets/17911312393691300802","roxio inc stopzilla 4.0","cnet editors? choice award winner! stopzilla?s true real-time® protection is unbeatable. it detects and destroys spyware and pop-ups and blocks online threats including phishing attacks. stopzilla?s superior technology delivers daily updates",,26.14
"http://www.google.com/base/feeds/snippets/7742313617688572944","chronos soho labels and envelopes","system requirements ? apple macintosh g3 or higher ? mac os x v10.2 or later (v10.3 or later required to use vector clip art) ? 30 mb of available disk space (1.2gb for full clip art collection) ? cd-rom drive ? inkjet or laser printer (optional). ...",,29.99
"http://www.google.com/base/feeds/snippets/17907379108807127194","delorme mapping topo usa 6.0 west region","wouldn?t it be nice to always have exactly the right kind of map whatever your needs may be? you will with the uniquely versatile delorme atlas & gazetteer series. these topographic atlases cover individual states with the most comprehensive ...",,43.36
"http://www.google.com/base/feeds/snippets/7704167897291051109","broderbund mavis beacon teaches typing deluxe17","macintosh® minimum system requirements: powerpc g3 333-mhz processor or faster mac os 9.2 mac os 10.2.2 and higher 64 mb ram for mac os 9.2 128 mb ram for mac os 10.2.8-10.3.9 256 mb ram for mac os 10.4.x 16x cd-rom drive 360 mb free hard disk ...",,36.99
"http://www.google.com/base/feeds/snippets/17904705401020920344","steve finger steve finger songs of gershwin porter & rodgers - ez play today","1. anything goes 2. but not for me 3. embraceable you 4. fascinating rhythm 5. i get a kick out of you 6. i got rhythm 7. i've got a crush on you 8. oh lady be good 9. swanee 10. you took advantage of me",,22.13
"http://www.google.com/base/feeds/snippets/17896835956549874370","encore inc family tree maker v 16 essentials","family tree maker® essentials edition v16 is the 1 bestselling resource to create your family tree. easily compile organize and share your unique keepsake. bonus 3-month subscription to ancestry.com. system requirements: windows® 98s",,25.75
"http://www.google.com/base/feeds/snippets/7587316869277129977","phase one capture one pro","capture one db & pro: phase one p 45 / p 30 / p 25 / p 20 / h 25 / h 20 / h 10 / h 101 / h 5 / lightphase capture one pro & le: canon 1ds mkii / 1d mkii / 1d mkii n /1ds / 1d / 5d / 20d / 10d / 300d / 350d / d60 / d30 / pro 1 / g6 / g5 / g3 / g2 ...",,415.99
"http://www.google.com/base/feeds/snippets/17886724437749928713","masque publishing sportsmans double play with american billiards","features sportsman's double play and american billiards. sportsman's double play includes sport fishing professionaland sport shooting. american billiards includes 8-ball 9-ball snooker and more.",,17.55
"http://www.google.com/base/feeds/snippets/17885230389415254957","bob florence quartet yamaha bob florence quartet - (for cd-compatible modules)","this sensational cd features bob florence's lively and imaginative arrangements of ten top jazz standards: all the things you are ? chelsea bridge ? emily ? how deep is the ocean ? i'm old fashioned ? laura ? poinciana ?",,29.4
"http://www.google.com/base/feeds/snippets/17883807494570304453","lynyrd skynyrd yamaha lynyrd skynyrd - all-time greatest hits - smart pianosoft","this innovative software series enables your disklavier mark iii piano to perform with the world's most popular cds! using yamaha's pianosmart technology this companion diskette will magically empower your disklavier mark iii to accompany the ...",,14.86
"http://www.google.com/base/feeds/snippets/7553242227606936678","myob accountedge 2007","system requirements mac os x v10.3.9 or later1 powermac g3 with at least 128 mb ram 40 mb of available hard disk space for program installation2 average of 35 mb additional hd space for each company file maintained with myob accountedge 1024x768 ...",,281.99
"http://www.google.com/base/feeds/snippets/17879316212369808960","yamaha piano la carte","1. amuse-bouche 2. table for two 3. the tuscan table 4. al fresco 5. dancing the night away 6. two manhattans 7. sunday brunch 8. the wine vaults 9. chocolate fountain 10. tapas 11. irish coffee 12. blue martini 13. dinner with friends 14. creme ...",,22.13
"http://www.google.com/base/feeds/snippets/8761785470712681109","microsoft windows xp home edition sp2 retail box","top features fast user switching new simplified visual design windows media player windows messenger windows movie maker my pictures automatic updates internet explorer 6 remote assistance system restore network setup wizard tools and games for the ...",,199.99
